ID,Group,Phase,Response,Time,Angle,Base Angle,Angle Diff
MiFr,Group Short,B,01, 189680, 212,14,198
MiFr,Group Short,B,01, 190530, 203,14,189
MiFr,Group Short,B,02, 190830, 225,14,211
MiFr,Group Short,B,02, 191496, 221,14,207
MiFr,Group Short,B,01, 191861, 189,14,175
MiFr,Group Short,B,01, 192797, 202,14,188
MiFr,Group Short,B,01, 193098, 213,14,199
MiFr,Group Short,B,01, 193980, 205,14,191
MiFr,Group Short,B,01, 194264, 211,14,197
MiFr,Group Short,B,01, 195163, 208,14,194
MiFr,Group Short,B,02, 195447, 223,14,209
MiFr,Group Short,B,01, 196597, 211,14,197
MiFr,Group Short,B,01, 197630, 206,14,192
MiFr,Group Short,B,01, 197965, 207,14,193
MiFr,Group Short,B,01, 198880, 209,14,195
MiFr,Group Short,B,01, 199148, 209,14,195
MiFr,Group Short,B,01, 200348, 203,14,189
MiFr,Group Short,B,02, 201697, 222,14,208
MiFr,Group Short,B,01, 202497, 201,14,187
MiFr,Group Short,B,01, 203530, 208,14,194
MiFr,Group Short,B,01, 203864, 212,14,198
MiFr,Group Short,B,01, 204797, 210,14,196
MiFr,Group Short,B,01, 205131, 206,14,192
MiFr,Group Short,B,01, 206064, 205,14,191
MiFr,Group Short,B,01, 206414, 213,14,199
MiFr,Group Short,B,01, 207231, 209,14,195
MiFr,Group Short,B,01, 207531, 213,14,199
MiFr,Group Short,B,01, 208331, 207,14,193
MiFr,Group Short,B,01, 208681, 210,14,196
MiFr,Group Short,B,01, 209564, 201,14,187
MiFr,Group Short,B,01, 209914, 211,14,197
MiFr,Group Short,B,01, 210731, 211,14,197
MiFr,Group Short,B,02, 211081, 225,14,211
MiFr,Group Short,B,02, 211581, 222,14,208
MiFr,Group Short,B,01, 211831, 213,14,199
MiFr,Group Short,B,01, 212698, 216,14,202
MiFr,Group Short,B,01, 213064, 215,14,201
MiFr,Group Short,B,02, 213848, 221,14,207
MiFr,Group Short,B,02, 214199, 221,14,207
MiFr,Group Short,B,02, 214682, 218,14,204
MiFr,Group Short,B,01, 215248, 203,14,189
MiFr,Group Short,B,01, 216081, 208,14,194
MiFr,Group Short,B,01, 217180, 206,14,192
MiFr,Group Short,B,01, 217514, 212,14,198
MiFr,Group Short,B,01, 218397, 212,14,198
MiFr,Group Short,B,01, 218698, 213,14,199
MiFr,Group Short,B,01, 219597, 209,14,195
MiFr,Group Short,B,01, 219913, 212,14,198
MiFr,Group Short,B,02, 220780, 218,14,204
MiFr,Group Short,B,02, 221097, 219,14,205
MiFr,Group Short,B,02, 221798, 229,14,215
MiFr,Group Short,B,02, 222183, 160,14,146
MiFr,Group Short,B,02, 223482, 227,14,213
MiFr,Group Short,B,02, 224448, 225,14,211
MiFr,Group Short,B,02, 225082, 237,14,223
MiFr,Group Short,B,02, 225583, 259,14,245
MiFr,Group Short,B,02, 226165, 336,14,322
MiFr,Group Short,B,02, 226816, 326,14,312
MiFr,Group Short,B,02, 227265, 331,14,317
MiFr,Group Short,B,02, 227700, 4,14,-10
MiFr,Group Short,B,02, 228065, 54,14,40
MiFr,Group Short,B,02, 228965, 110,14,96
MiFr,Group Short,B,02, 230547, 314,14,300
MiFr,Group Short,B,02, 230997, 299,14,285
MiFr,Group Short,B,02, 231398, 237,14,223
MiFr,Group Short,B,02, 231731, 219,14,205
MiFr,Group Short,B,01, 232131, 212,14,198
MiFr,Group Short,B,01, 233014, 201,14,187
MiFr,Group Short,B,01, 234615, 203,14,189
MiFr,Group Short,B,01, 234981, 204,14,190
MiFr,Group Short,B,01, 235865, 202,14,188
MiFr,Group Short,B,01, 236232, 208,14,194
MiFr,Group Short,B,02, 237182, 219,14,205
MiFr,Group Short,B,01, 237517, 214,14,200
MiFr,Group Short,B,01, 237949, 206,14,192
MiFr,Group Short,B,01, 238931, 194,14,180
MiFr,Group Short,B,01, 239282, 205,14,191
MiFr,Group Short,B,01, 240249, 208,14,194
MiFr,Group Short,B,01, 240631, 208,14,194
MiFr,Group Short,B,01, 241582, 212,14,198
MiFr,Group Short,B,01, 241915, 210,14,196
MiFr,Group Short,B,01, 243165, 211,14,197
MiFr,Group Short,B,01, 243648, 207,14,193
MiFr,Group Short,B,01, 244665, 197,14,183
MiFr,Group Short,B,01, 244983, 210,14,196
MiFr,Group Short,B,01, 245833, 204,14,190
MiFr,Group Short,B,01, 246168, 211,14,197
MiFr,Group Short,B,01, 246967, 212,14,198
MiFr,Group Short,B,02, 247300, 217,14,203
MiFr,Group Short,B,01, 247816, 212,14,198
MiFr,Group Short,B,01, 248766, 214,14,200
MiFr,Group Short,B,01, 249100, 215,14,201
MiFr,Group Short,B,01, 249966, 205,14,191
MiFr,Group Short,B,01, 250266, 215,14,201
MiFr,Group Short,B,01, 251100, 215,14,201
MiFr,Group Short,B,01, 251416, 213,14,199
MiFr,Group Short,B,02, 252251, 218,14,204
MiFr,Group Short,B,02, 252550, 219,14,205
MiFr,Group Short,B,02, 253233, 217,14,203
MiFr,Group Short,B,02, 253700, 231,14,217
MiFr,Group Short,B,01, 254168, 213,14,199
MiFr,Group Short,B,02, 254468, 222,14,208
MiFr,Group Short,B,02, 254918, 241,14,227
MiFr,Group Short,B,01, 255533, 176,14,162
MiFr,Group Short,B,01, 256500, 207,14,193
MiFr,Group Short,B,02, 256800, 219,14,205
MiFr,Group Short,B,02, 257434, 222,14,208
MiFr,Group Short,B,01, 257984, 188,14,174
MiFr,Group Short,B,01, 259516, 201,14,187
MiFr,Group Short,B,01, 259817, 209,14,195
MiFr,Group Short,B,01, 260799, 211,14,197
MiFr,Group Short,B,01, 261133, 212,14,198
MiFr,Group Short,B,01, 262116, 207,14,193
MiFr,Group Short,B,01, 262450, 212,14,198
MiFr,Group Short,B,01, 263251, 207,14,193
MiFr,Group Short,B,01, 263550, 203,14,189
MiFr,Group Short,B,01, 264451, 199,14,185
MiFr,Group Short,B,01, 264784, 216,14,202
MiFr,Group Short,B,01, 265634, 200,14,186
MiFr,Group Short,B,01, 265985, 215,14,201
MiFr,Group Short,B,01, 266834, 207,14,193
MiFr,Group Short,B,02, 267168, 226,14,212
MiFr,Group Short,B,01, 267817, 203,14,189
MiFr,Group Short,B,01, 268734, 206,14,192
MiFr,Group Short,B,02, 269084, 222,14,208
MiFr,Group Short,B,02, 269701, 229,14,215
MiFr,Group Short,B,02, 270284, 245,14,231
MiFr,Group Short,B,01, 270784, 201,14,187
MiFr,Group Short,B,01, 271868, 213,14,199
MiFr,Group Short,B,02, 272218, 222,14,208
MiFr,Group Short,B,02, 272784, 221,14,207
MiFr,Group Short,B,02, 273484, 223,14,209
MiFr,Group Short,B,02, 273768, 231,14,217
MiFr,Group Short,B,01, 274652, 208,14,194
MiFr,Group Short,B,01, 275569, 203,14,189
MiFr,Group Short,B,01, 275935, 202,14,188
MiFr,Group Short,B,01, 276851, 183,14,169
MiFr,Group Short,B,01, 277151, 189,14,175
MiFr,Group Short,B,01, 278085, 190,14,176
MiFr,Group Short,B,01, 278385, 186,14,172
MiFr,Group Short,B,01, 279418, 182,14,168
MiFr,Group Short,B,01, 279718, 192,14,178
MiFr,Group Short,B,01, 280718, 189,14,175
MiFr,Group Short,B,01, 281018, 178,14,164
MiFr,Group Short,B,01, 282050, 192,14,178
MiFr,Group Short,B,01, 282351, 205,14,191
MiFr,Group Short,B,01, 283301, 187,14,173
MiFr,Group Short,B,01, 283584, 198,14,184
MiFr,Group Short,B,01, 284385, 200,14,186
MiFr,Group Short,B,01, 284702, 175,14,161
MiFr,Group Short,B,01, 285502, 194,14,180
MiFr,Group Short,B,01, 286418, 201,14,187
MiFr,Group Short,B,01, 287719, 201,14,187
MiFr,Group Short,B,01, 288002, 190,14,176
MiFr,Group Short,B,01, 288919, 186,14,172
MiFr,Group Short,B,01, 289802, 189,14,175
MiFr,Group Short,B,01, 290752, 185,14,171
MiFr,Group Short,B,02, 291069, 169,14,155
MiFr,Group Short,B,01, 291769, 202,14,188
MiFr,Group Short,B,01, 292785, 193,14,179
MiFr,Group Short,B,01, 293102, 191,14,177
MiFr,Group Short,B,01, 294034, 186,14,172
MiFr,Group Short,B,01, 294334, 192,14,178
MiFr,Group Short,B,01, 295252, 182,14,168
MiFr,Group Short,B,01, 295519, 202,14,188
MiFr,Group Short,B,01, 296418, 194,14,180
MiFr,Group Short,B,01, 296685, 190,14,176
MiFr,Group Short,B,01, 297485, 181,14,167
MiFr,Group Short,B,01, 298302, 201,14,187
MiFr,Group Short,B,01, 299219, 184,14,170
MiFr,Group Short,B,01, 299469, 197,14,183
MiFr,Group Short,B,01, 300369, 185,14,171
MiFr,Group Short,B,01, 301303, 192,14,178
MiFr,Group Short,B,01, 302219, 185,14,171
MiFr,Group Short,B,01, 302521, 187,14,173
MiFr,Group Short,B,01, 303369, 193,14,179
MiFr,Group Short,B,01, 303636, 192,14,178
MiFr,Group Short,B,01, 304486, 186,14,172
MiFr,Group Short,B,01, 305320, 192,14,178
MiFr,Group Short,B,01, 306403, 198,14,184
MiFr,Group Short,B,01, 306703, 196,14,182
MiFr,Group Short,B,01, 307770, 193,14,179
MiFr,Group Short,B,01, 308303, 188,14,174
MiFr,Group Short,B,01, 309270, 200,14,186
MiFr,Group Short,B,01, 309552, 198,14,184
MiFr,Group Short,B,01, 310435, 190,14,176
MiFr,Group Short,B,01, 310735, 206,14,192
MiFr,Group Short,B,01, 311620, 199,14,185
MiFr,Group Short,B,01, 312453, 194,14,180
MiFr,Group Short,B,01, 313403, 200,14,186
MiFr,Group Short,B,01, 313686, 187,14,173
MiFr,Group Short,B,01, 314570, 199,14,185
MiFr,Group Short,B,01, 314820, 199,14,185
MiFr,Group Short,B,01, 315653, 186,14,172
MiFr,Group Short,B,01, 315903, 205,14,191
MiFr,Group Short,B,01, 316737, 205,14,191
MiFr,Group Short,B,01, 317020, 195,14,181
MiFr,Group Short,B,01, 317937, 198,14,184
MiFr,Group Short,B,01, 318172, 207,14,193
MiFr,Group Short,B,01, 319054, 209,14,195
MiFr,Group Short,B,01, 319804, 203,14,189
MiFr,Group Short,B,02, 320737, 217,14,203
MiFr,Group Short,B,01, 321637, 194,14,180
MiFr,Group Short,B,01, 322370, 195,14,181
MiFr,Group Short,B,01, 323421, 205,14,191
MiFr,Group Short,B,01, 323687, 204,14,190
MiFr,Group Short,B,01, 324571, 198,14,184
MiFr,Group Short,B,01, 324821, 210,14,196
MiFr,Group Short,B,01, 325637, 213,14,199
MiFr,Group Short,B,01, 325872, 206,14,192
MiFr,Group Short,B,01, 326671, 209,14,195
MiFr,Group Short,B,02, 326921, 221,14,207
MiFr,Group Short,C,02, 327487, 218,14,204
MiFr,Group Short,C,02, 327922, 212,14,198
MiFr,Group Short,C,02, 328904, 215,14,201
MiFr,Group Short,C,02, 329821, 220,14,206
MiFr,Group Short,C,02, 330954, 204,14,190
MiFr,Group Short,C,02, 331471, 227,14,213
MiFr,Group Short,C,02, 332171, 169,14,155
MiFr,Group Short,C,02, 332606, 200,14,186
MiFr,Group Short,C,02, 334038, 135,14,121
MiFr,Group Short,C,02, 334538, 107,14,93
MiFr,Group Short,C,02, 334923, 38,14,24
MiFr,Group Short,C,1, 335323, 18,14,4
MiFr,Group Short,C,02, 335705, 320,14,306
MiFr,Group Short,C,02, 336039, 284,14,270
MiFr,Group Short,C,02, 336988, 278,14,264
MiFr,Group Short,C,02, 337289, 238,14,224
MiFr,Group Short,C,02, 337571, 235,14,221
MiFr,Group Short,C,02, 337871, 247,14,233
MiFr,Group Short,C,02, 338121, 229,14,215
MiFr,Group Short,C,02, 338421, 215,14,201
MiFr,Group Short,C,02, 339005, 201,14,187
MiFr,Group Short,C,02, 339406, 200,14,186
MiFr,Group Short,C,02, 339840, 66,14,52
MiFr,Group Short,C,02, 340288, 69,14,55
MiFr,Group Short,C,1, 340638, 29,14,15
MiFr,Group Short,C,1, 340955, 25,14,11
MiFr,Group Short,C,1, 341223, 34,14,20
MiFr,Group Short,C,1, 341706, 32,14,18
MiFr,Group Short,C,1, 341956, 23,14,9
MiFr,Group Short,C,02, 342706, 349,14,335
MiFr,Group Short,C,1, 344305, 9,14,-5
MiFr,Group Short,C,02, 345855, 189,14,175
MiFr,Group Short,C,02, 346288, 199,14,185
MiFr,Group Short,C,02, 346822, 222,14,208
MiFr,Group Short,C,02, 347255, 254,14,240
MiFr,Group Short,C,02, 347656, 238,14,224
MiFr,Group Short,C,02, 348155, 262,14,248
MiFr,Group Short,C,02, 348522, 298,14,284
MiFr,Group Short,C,02, 348972, 321,14,307
MiFr,Group Short,C,1, 349655, 25,14,11
MiFr,Group Short,C,02, 350774, 70,14,56
MiFr,Group Short,C,02, 351922, 142,14,128
MiFr,Group Short,C,02, 355056, 183,14,169
MiFr,Group Short,C,02, 355822, 185,14,171
MiFr,Group Short,C,1, 356789, 33,14,19
MiFr,Group Short,C,02, 357222, 72,14,58
MiFr,Group Short,C,02, 357740, 55,14,41
MiFr,Group Short,C,02, 358139, 92,14,78
MiFr,Group Short,C,02, 358590, 112,14,98
MiFr,Group Short,C,02, 359373, 199,14,185
MiFr,Group Short,C,02, 359789, 213,14,199
MiFr,Group Short,C,02, 360539, 216,14,202
MiFr,Group Short,C,02, 360973, 233,14,219
MiFr,Group Short,C,02, 361373, 228,14,214
MiFr,Group Short,C,02, 361808, 245,14,231
MiFr,Group Short,C,02, 362107, 248,14,234
MiFr,Group Short,C,02, 362406, 259,14,245
MiFr,Group Short,C,02, 362707, 276,14,262
MiFr,Group Short,C,02, 363373, 299,14,285
MiFr,Group Short,C,02, 363706, 309,14,295
MiFr,Group Short,C,02, 364039, 316,14,302
MiFr,Group Short,C,1, 364391, 16,14,2
MiFr,Group Short,C,1, 364707, 21,14,7
MiFr,Group Short,C,02, 365024, 43,14,29
MiFr,Group Short,C,1, 365723, 13,14,-1
MiFr,Group Short,C,02, 367206, 45,14,31
MiFr,Group Short,C,02, 367456, 50,14,36
MiFr,Group Short,C,02, 368123, 112,14,98
MiFr,Group Short,C,02, 368640, 187,14,173
MiFr,Group Short,C,02, 368973, 216,14,202
MiFr,Group Short,C,02, 369224, 225,14,211
MiFr,Group Short,C,02, 370123, 217,14,203
MiFr,Group Short,C,02, 370890, 287,14,273
MiFr,Group Short,C,02, 371725, 357,14,343
MiFr,Group Short,C,02, 372075, 62,14,48
MiFr,Group Short,C,1, 375025, 10,14,-4
MiFr,Group Short,C,1, 375590, 15,14,1
MiFr,Group Short,C,02, 376523, 266,14,252
MiFr,Group Short,C,02, 377557, 275,14,261
MiFr,Group Short,C,02, 378674, 87,14,73
MiFr,Group Short,C,02, 379124, 91,14,77
MiFr,Group Short,C,02, 379540, 359,14,345
MiFr,Group Short,C,1, 380042, 6,14,-8
MiFr,Group Short,C,1, 380390, 20,14,6
MiFr,Group Short,C,1, 380757, 13,14,-1
MiFr,Group Short,C,02, 381241, 185,14,171
MiFr,Group Short,C,02, 381675, 197,14,183
MiFr,Group Short,C,02, 382075, 223,14,209
MiFr,Group Short,C,02, 382442, 229,14,215
MiFr,Group Short,C,02, 382841, 261,14,247
MiFr,Group Short,C,02, 383174, 267,14,253
MiFr,Group Short,C,02, 385941, 275,14,261
MiFr,Group Short,C,02, 388674, 189,14,175
MiFr,Group Short,C,02, 389308, 265,14,251
MiFr,Group Short,C,02, 390258, 162,14,148
MiFr,Group Short,C,02, 390826, 62,14,48
MiFr,Group Short,C,02, 391558, 67,14,53
MiFr,Group Short,C,02, 392308, 227,14,213
MiFr,Group Short,C,02, 392841, 282,14,268
MiFr,Group Short,C,02, 393258, 310,14,296
MiFr,Group Short,C,02, 393693, 351,14,337
MiFr,Group Short,C,1, 394124, 26,14,12
MiFr,Group Short,C,02, 394558, 80,14,66
MiFr,Group Short,C,02, 395373, 69,14,55
MiFr,Group Short,C,02, 395890, 77,14,63
MiFr,Group Short,C,02, 396424, 198,14,184
MiFr,Group Short,C,02, 397208, 214,14,200
MiFr,Group Short,C,02, 397675, 234,14,220
MiFr,Group Short,C,02, 398024, 218,14,204
MiFr,Group Short,C,02, 398341, 217,14,203
MiFr,Group Short,C,02, 398641, 203,14,189
MiFr,Group Short,C,02, 398941, 214,14,200
MiFr,Group Short,C,02, 399275, 226,14,212
MiFr,Group Short,C,02, 401176, 294,14,280
MiFr,Group Short,C,02, 402158, 262,14,248
MiFr,Group Short,C,02, 402875, 289,14,275
MiFr,Group Short,C,1, 403975, 16,14,2
MiFr,Group Short,C,02, 404760, 50,14,36
MiFr,Group Short,C,02, 405093, 56,14,42
MiFr,Group Short,C,02, 405527, 75,14,61
MiFr,Group Short,C,02, 406042, 89,14,75
MiFr,Group Short,C,02, 406542, 105,14,91
MiFr,Group Short,C,02, 407060, 122,14,108
MiFr,Group Short,C,02, 407492, 117,14,103
MiFr,Group Short,C,02, 408410, 300,14,286
MiFr,Group Short,C,02, 408892, 299,14,285
MiFr,Group Short,C,02, 409359, 295,14,281
MiFr,Group Short,C,02, 410292, 231,14,217
MiFr,Group Short,C,02, 410775, 231,14,217
MiFr,Group Short,C,02, 411176, 242,14,228
MiFr,Group Short,C,02, 411559, 233,14,219
MiFr,Group Short,C,02, 411927, 234,14,220
MiFr,Group Short,C,02, 412327, 228,14,214
MiFr,Group Short,C,02, 412676, 232,14,218
MiFr,Group Short,C,02, 413859, 199,14,185
MiFr,Group Short,C,02, 414709, 198,14,184
MiFr,Group Short,C,02, 416161, 264,14,250
MiFr,Group Short,C,02, 418276, 169,14,155
MiFr,Group Short,C,02, 419126, 103,14,89
MiFr,Group Short,C,02, 419693, 73,14,59
MiFr,Group Short,C,02, 420159, 63,14,49
MiFr,Group Short,C,1, 420676, 5,14,-9
MiFr,Group Short,C,02, 421109, 232,14,218
MiFr,Group Short,C,02, 421527, 215,14,201
MiFr,Group Short,C,02, 422143, 195,14,181
MiFr,Group Short,C,02, 422661, 212,14,198
MiFr,Group Short,C,02, 423409, 191,14,177
MiFr,Group Short,C,02, 424109, 208,14,194
MiFr,Group Short,C,02, 424893, 212,14,198
MiFr,Group Short,C,02, 428560, 215,14,201
MiFr,Group Short,C,02, 429160, 206,14,192
MiFr,Group Short,C,02, 430410, 79,14,65
MiFr,Group Short,C,02, 430893, 74,14,60
MiFr,Group Short,C,02, 431360, 74,14,60
MiFr,Group Short,C,02, 432260, 190,14,176
MiFr,Group Short,C,02, 432710, 180,14,166
MiFr,Group Short,C,02, 433143, 195,14,181
MiFr,Group Short,C,02, 433993, 45,14,31
MiFr,Group Short,C,02, 434377, 60,14,46
MiFr,Group Short,C,02, 435193, 122,14,108
MiFr,Group Short,C,02, 436177, 192,14,178
MiFr,Group Short,C,02, 436778, 195,14,181
MiFr,Group Short,C,02, 437194, 198,14,184
MiFr,Group Short,C,02, 437677, 195,14,181
MiFr,Group Short,C,02, 438112, 196,14,182
MiFr,Group Short,C,02, 438560, 205,14,191
MiFr,Group Short,C,02, 439144, 38,14,24
MiFr,Group Short,C,02, 439544, 47,14,33
MiFr,Group Short,C,02, 439944, 53,14,39
MiFr,Group Short,C,1, 440378, 34,14,20
MiFr,Group Short,C,02, 440962, 198,14,184
MiFr,Group Short,C,02, 441394, 203,14,189
MiFr,Group Short,C,02, 441794, 204,14,190
MiFr,Group Short,C,02, 442177, 197,14,183
MiFr,Group Short,C,02, 442744, 186,14,172
MiFr,Group Short,C,02, 443177, 197,14,183
MiFr,Group Short,C,02, 443661, 53,14,39
MiFr,Group Short,C,02, 444145, 55,14,41
MiFr,Group Short,C,02, 444529, 46,14,32
MiFr,Group Short,C,02, 444977, 39,14,25
MiFr,Group Short,C,02, 445344, 37,14,23
MiFr,Group Short,C,1, 445778, 28,14,14
MiFr,Group Short,C,1, 446111, 21,14,7
MiFr,Group Short,C,1, 446494, 15,14,1
MiFr,Group Short,C,1, 446845, 17,14,3
MiSa,Group Short,A,01, 1407, 91,91,0
MiSa,Group Short,A,01, 2938, 84,91,-7
MiSa,Group Short,A,01, 4639, 97,91,6
MiSa,Group Short,A,01, 5605, 91,91,0
MiSa,Group Short,A,01, 7257, 88,91,-3
MiSa,Group Short,A,01, 8206, 90,91,-1
MiSa,Group Short,A,01, 9741, 88,91,-3
MiSa,Group Short,A,02, 10426, 18,91,-73
MiSa,Group Short,A,01, 12255, 75,91,-16
MiSa,Group Short,A,01, 13924, 89,91,-2
MiSa,Group Short,A,01, 14489, 91,91,0
MiSa,Group Short,A,01, 16109, 89,91,-2
MiSa,Group Short,A,01, 16658, 81,91,-10
MiSa,Group Short,A,01, 18108, 90,91,-1
MiSa,Group Short,A,01, 18641, 94,91,3
MiSa,Group Short,A,01, 19959, 76,91,-15
MiSa,Group Short,A,01, 20425, 83,91,-8
MiSa,Group Short,A,01, 21741, 71,91,-20
MiSa,Group Short,A,02, 22191, 62,91,-29
MiSa,Group Short,A,01, 22742, 88,91,-3
MiSa,Group Short,A,01, 23942, 88,91,-3
MiSa,Group Short,A,01, 24392, 100,91,9
MiSa,Group Short,A,01, 25658, 86,91,-5
MiSa,Group Short,A,01, 26108, 88,91,-3
MiSa,Group Short,A,01, 27358, 81,91,-10
MiSa,Group Short,A,01, 27742, 82,91,-9
MiSa,Group Short,A,01, 28910, 77,91,-14
MiSa,Group Short,A,01, 29342, 88,91,-3
MiSa,Group Short,A,01, 30509, 85,91,-6
MiSa,Group Short,A,01, 30942, 92,91,1
MiSa,Group Short,A,01, 32142, 89,91,-2
MiSa,Group Short,A,01, 32659, 95,91,4
MiSa,Group Short,A,01, 33975, 88,91,-3
MiSa,Group Short,A,01, 34408, 92,91,1
MiSa,Group Short,A,01, 35642, 89,91,-2
MiSa,Group Short,A,01, 36076, 90,91,-1
MiSa,Group Short,A,01, 37342, 92,91,1
MiSa,Group Short,A,01, 37826, 89,91,-2
MiSa,Group Short,A,01, 39126, 89,91,-2
MiSa,Group Short,A,01, 39659, 93,91,2
MiSa,Group Short,A,01, 40943, 87,91,-4
MiSa,Group Short,A,01, 42294, 90,91,-1
MiSa,Group Short,A,01, 43476, 91,91,0
MiSa,Group Short,A,01, 43959, 87,91,-4
MiSa,Group Short,A,01, 45126, 90,91,-1
MiSa,Group Short,A,01, 45693, 84,91,-7
MiSa,Group Short,A,01, 46860, 95,91,4
MiSa,Group Short,A,01, 47325, 87,91,-4
MiSa,Group Short,A,01, 48389, 88,91,-3
MiSa,Group Short,A,01, 49826, 88,91,-3
MiSa,Group Short,A,01, 50959, 110,91,19
MiSa,Group Short,A,01, 51476, 85,91,-6
MiSa,Group Short,A,02, 52743, 129,91,38
MiSa,Group Short,A,02, 53260, 127,91,36
MiSa,Group Short,A,01, 54825, 92,91,1
MiSa,Group Short,A,01, 55377, 80,91,-11
MiSa,Group Short,A,01, 56776, 90,91,-1
MiSa,Group Short,A,01, 57293, 91,91,0
MiSa,Group Short,A,01, 58694, 91,91,0
MiSa,Group Short,A,01, 59127, 93,91,2
MiSa,Group Short,A,01, 60444, 88,91,-3
MiSa,Group Short,A,01, 61792, 92,91,1
MiSa,Group Short,A,01, 62859, 85,91,-6
MiSa,Group Short,A,01, 64108, 91,91,0
MiSa,Group Short,A,01, 65227, 90,91,-1
MiSa,Group Short,A,01, 66144, 96,91,5
MiSa,Group Short,A,01, 67545, 83,91,-8
MiSa,Group Short,A,01, 68509, 88,91,-3
MiSa,Group Short,A,01, 70477, 88,91,-3
MiSa,Group Short,A,01, 71459, 82,91,-9
MiSa,Group Short,A,01, 72793, 82,91,-9
MiSa,Group Short,A,01, 73260, 92,91,1
MiSa,Group Short,A,01, 74644, 89,91,-2
MiSa,Group Short,A,01, 75145, 95,91,4
MiSa,Group Short,A,01, 76677, 89,91,-2
MiSa,Group Short,A,01, 77209, 100,91,9
MiSa,Group Short,A,01, 78661, 85,91,-6
MiSa,Group Short,A,01, 79111, 84,91,-7
MiSa,Group Short,A,01, 81061, 94,91,3
MiSa,Group Short,A,01, 82145, 90,91,-1
MiSa,Group Short,A,01, 83695, 80,91,-11
MiSa,Group Short,A,01, 84162, 92,91,1
MiSa,Group Short,A,01, 85561, 92,91,1
MiSa,Group Short,A,01, 86077, 76,91,-15
MiSa,Group Short,A,01, 87545, 80,91,-11
MiSa,Group Short,A,01, 88077, 98,91,7
MiSa,Group Short,A,01, 89779, 84,91,-7
MiSa,Group Short,B,02, 90362, 84,91,-7
MiSa,Group Short,B,02, 91128, 80,91,-11
MiSa,Group Short,B,02, 91679, 91,91,0
MiSa,Group Short,B,02, 92229, 94,91,3
MiSa,Group Short,B,02, 92795, 84,91,-7
MiSa,Group Short,B,02, 93329, 81,91,-10
MiSa,Group Short,B,02, 93812, 88,91,-3
MiSa,Group Short,B,01, 94262, 266,91,175
MiSa,Group Short,B,01, 94679, 274,91,183
MiSa,Group Short,B,01, 95860, 270,91,179
MiSa,Group Short,B,01, 96262, 267,91,176
MiSa,Group Short,B,01, 97360, 277,91,186
MiSa,Group Short,B,01, 97712, 274,91,183
MiSa,Group Short,B,01, 98779, 272,91,181
MiSa,Group Short,B,01, 99479, 275,91,184
MiSa,Group Short,B,01, 100680, 263,91,172
MiSa,Group Short,B,01, 101013, 265,91,174
MiSa,Group Short,B,01, 101894, 269,91,178
MiSa,Group Short,B,01, 102280, 267,91,176
MiSa,Group Short,B,01, 103196, 268,91,177
MiSa,Group Short,B,01, 103563, 266,91,175
MiSa,Group Short,B,01, 104496, 272,91,181
MiSa,Group Short,B,01, 104879, 273,91,182
MiSa,Group Short,B,01, 105813, 276,91,185
MiSa,Group Short,B,01, 106230, 275,91,184
MiSa,Group Short,B,01, 107213, 278,91,187
MiSa,Group Short,B,01, 107580, 270,91,179
MiSa,Group Short,B,01, 108496, 272,91,181
MiSa,Group Short,B,01, 108830, 266,91,175
MiSa,Group Short,B,01, 109696, 270,91,179
MiSa,Group Short,B,01, 110680, 269,91,178
MiSa,Group Short,B,01, 111613, 280,91,189
MiSa,Group Short,B,01, 111980, 270,91,179
MiSa,Group Short,B,01, 112813, 274,91,183
MiSa,Group Short,B,01, 113897, 268,91,177
MiSa,Group Short,B,01, 114830, 273,91,182
MiSa,Group Short,B,01, 115713, 271,91,180
MiSa,Group Short,B,01, 116628, 268,91,177
MiSa,Group Short,B,01, 117547, 278,91,187
MiSa,Group Short,B,01, 118427, 272,91,181
MiSa,Group Short,B,01, 118797, 266,91,175
MiSa,Group Short,B,01, 119680, 269,91,178
MiSa,Group Short,B,01, 120614, 275,91,184
MiSa,Group Short,B,01, 121480, 269,91,178
MiSa,Group Short,B,01, 121847, 266,91,175
MiSa,Group Short,B,01, 122747, 274,91,183
MiSa,Group Short,B,01, 123147, 268,91,177
MiSa,Group Short,B,01, 124097, 270,91,179
MiSa,Group Short,B,01, 124464, 272,91,181
MiSa,Group Short,B,01, 125331, 272,91,181
MiSa,Group Short,B,01, 125914, 278,91,187
MiSa,Group Short,B,01, 128831, 267,91,176
MiSa,Group Short,B,01, 129231, 278,91,187
MiSa,Group Short,B,01, 130164, 267,91,176
MiSa,Group Short,B,01, 130598, 268,91,177
MiSa,Group Short,B,01, 131548, 266,91,175
MiSa,Group Short,B,01, 131915, 274,91,183
MiSa,Group Short,B,01, 132849, 269,91,178
MiSa,Group Short,B,01, 133198, 266,91,175
MiSa,Group Short,B,01, 134079, 273,91,182
MiSa,Group Short,B,01, 134481, 268,91,177
MiSa,Group Short,B,01, 135329, 281,91,190
MiSa,Group Short,B,01, 135672, 279,91,188
MiSa,Group Short,B,01, 136531, 274,91,183
MiSa,Group Short,B,01, 137431, 270,91,179
MiSa,Group Short,B,01, 138231, 274,91,183
MiSa,Group Short,B,01, 138548, 276,91,185
MiSa,Group Short,B,01, 139330, 268,91,177
MiSa,Group Short,B,01, 139698, 278,91,187
MiSa,Group Short,B,01, 140481, 274,91,183
MiSa,Group Short,B,01, 140832, 262,91,171
